taxon_name,level_1
poaceae_cerealia_type,poaceae_cerealia_type
poaceae_cerealia_type_broken,poaceae_cerealia_type_broken
poaceae_cerealia_type_corroded,poaceae_cerealia_type_corroded
poaceae_cerealia_type_crumpled,poaceae_cerealia_type_crumpled
poaceae_cerealia_undiff,poaceae_cerealia_undiff
poaceae_corroded,poaceae_corroded
poaceae_crumpled,poaceae_crumpled
poaceae_degraded,poaceae_degraded
poaceae_undiff,poaceae_undiff
podocarpaceae,podocarpaceae
podocarpus,podocarpus
polemoniaceae,polemoniaceae
polemoniaceae_undiff,polemoniaceae_undiff
polemonium,polemonium
polemonium_caeruleum,polemonium_caeruleum
polycnemum,polycnemum
polygala,polygala
polygalaceae,polygalaceae
polygonaceae,polygonaceae
polygonaceae_excluding_rumex,polygonaceae_excluding_rumex
polygonaceae_undiff,polygonaceae_undiff
polygonatum,polygonatum
polygonum,polygonum
polygonum_arenarium,polygonum_arenarium
polygonum_aviculare,polygonum_aviculare
polygonum_aviculare_bistorta_officinalis,polygonum_aviculare_bistorta_officinalis
polygonum_aviculare_bistorta_officinalis_type,polygonum_aviculare_bistorta_officinalis_type
polygonum_aviculare_type,polygonum_aviculare_type
polygonum_indeterminata,polygonum_indeterminata
polygonum_oxyspermum,polygonum_oxyspermum
polygonum_sect_polygonum,polygonum_sect_polygonum
polygonum_sensu_lato,polygonum_sensu_lato
polygonum_sensu_lato_undiff,polygonum_sensu_lato_undiff
polygonum_sp,polygonum_sp
polygonum_type,polygonum_type
populus,populus
potentilla,potentilla
potentilla_micrantha_type,potentilla_micrantha_type
potentilla_type,potentilla_type
poterium_sanguisorba,poterium_sanguisorba
primula,primula
primula_algida,primula_algida
primula_clusiana,primula_clusiana
primula_clusiana_type,primula_clusiana_type
primula_farinosa_type,primula_farinosa_type
primula_farinosa_type_large,primula_farinosa_type_large
primula_hirsuta_type,primula_hirsuta_type
primulaceae,primulaceae
primulaceae_undiff,primulaceae_undiff
prosopis,prosopis
prunella,prunella
prunella_type,prunella_type
prunus,prunus
prunus_type,prunus_type
pseudolarix,pseudolarix
psylliostachys,psylliostachys
psylliostachys_spicata_type,psylliostachys_spicata_type
pteranthus,pteranthus
pterocarya,pterocarya
pterocarya_fraxinifolia,pterocarya_fraxinifolia
pteropyrum,pteropyrum
pteropyrum_type,pteropyrum_type
pulmonaria,pulmonaria
pulmonaria_type,pulmonaria_type
punica_granatum,punica_granatum
pyrola,pyrola
quercus,quercus
quercus_cerris,quercus_cerris
quercus_cerris_type,quercus_cerris_type
quercus_coccifera,quercus_coccifera
quercus_coccifera_type,quercus_coccifera_type
quercus_coccifera_type_broken,quercus_coccifera_type_broken
