taxon_name,level_1
scleranthus,scleranthus
scrophulariaceae,scrophulariaceae
scrophulariaceae_undiff,scrophulariaceae_undiff
scyphiphora,scyphiphora
scyphiphora_type,scyphiphora_type
sebaea,sebaea
senna,senna
sesuvium,sesuvium
sigesbeckia_orientalis,sigesbeckia_orientalis
silene,silene
simaroubaceae,simaroubaceae
sloanea,sloanea
solanaceae,solanaceae
solanaceae_type,solanaceae_type
solanum,solanum
sonchus_cf_s_asper,sonchus_cf_s_asper
sonchus_cf_s_kirkii,sonchus_cf_s_kirkii
sonchus_kirkii,sonchus_kirkii
sonneratia,sonneratia
sonneratia_alba_sonneratia_caseolaris,sonneratia_alba_sonneratia_caseolaris
sonneratia_gulngai,sonneratia_gulngai
sophora,sophora
sophora_tomentosa,sophora_tomentosa
soulamea,soulamea
spergularia,spergularia
spermacoce,spermacoce
spermatophyta_undiff_shrubs,spermatophyta_undiff_shrubs
spermatophyta_undiff_trees,spermatophyta_undiff_trees
spermatophyta_undiff_upland_herbs,spermatophyta_undiff_upland_herbs
sphenostemon,sphenostemon
spiraeopsis,spiraeopsis
sprengelia,sprengelia
sprengelia_incarnata,sprengelia_incarnata
spyridium,spyridium
stackhousia,stackhousia
stellaria,stellaria
stellaria_gracilenta,stellaria_gracilenta
stellaria_undiff,stellaria_undiff
sterculia_edelfeltii,sterculia_edelfeltii
sterculioideae_type,sterculioideae_type
streblus,streblus
strobilanthes_comp,strobilanthes_comp
stylidiaceae,stylidiaceae
stylidium,stylidium
styphelia,styphelia
symplocos,symplocos
symplocos_type,symplocos_type
syncarpia_hillii,syncarpia_hillii
syzygium,syzygium
tacca,tacca
tapeinosperma,tapeinosperma
taraxacum,taraxacum
taraxacum_type,taraxacum_type
tasmannia,tasmannia
tasmannia_lanceolata,tasmannia_lanceolata
telopea,telopea
telopea_truncata,telopea_truncata
terminalia,terminalia
terminalia_carpentariae,terminalia_carpentariae
terminalia_type,terminalia_type
tetracarpaea,tetracarpaea
tetracarpaea_tasmannica,tetracarpaea_tasmannica
tetratheca,tetratheca
tetratheca_glandulosa,tetratheca_glandulosa
tetratheca_pilosa,tetratheca_pilosa
thespesia_type,thespesia_type
thymelaeaceae,thymelaeaceae
tieghemopanax,tieghemopanax
tilioideae_type,tilioideae_type
timonius,timonius
timonius_type,timonius_type
trachymene,trachymene
trema,trema
trema_aspera,trema_aspera
trema_type,trema_type
trianthema,trianthema
trifolium,trifolium
trifolium_type,trifolium_type
trigonotis,trigonotis
triumfetta,triumfetta
trophis_type,trophis_type
tsuga_canadensis,tsuga_canadensis
tupeia_antarctica,tupeia_antarctica
turrillia,turrillia
ulex_europaeus,ulex_europaeus
ulmaceae,ulmaceae
ulmus_cf_u_lanceifolia,ulmus_cf_u_lanceifolia
uncaria,uncaria
urtica,urtica
urticaceae,urticaceae
urticaceae_moraceae,urticaceae_moraceae
urticaceae_type_1,urticaceae_type_1
urticaceae_type_2,urticaceae_type_2
vaccinium_comp,vaccinium_comp
verbenaceae,verbenaceae
veronica,veronica
viola,viola
violaceae_cf_hymenanthera,violaceae_cf_hymenanthera
vitaceae,vitaceae
vitex_lucens,vitex_lucens
wahlenbergia,wahlenbergia
weinmannia,weinmannia
wendlandia,wendlandia
westringia,westringia
wikstroemia,wikstroemia
wikstroemia_type,wikstroemia_type
wilsonia,wilsonia
winteraceae,winteraceae
xanthomyrtus,xanthomyrtus
xanthorrhoea,xanthorrhoea
xanthostemon,xanthostemon
xylocarpus,xylocarpus
xyridaceae,xyridaceae
xyris,xyris
zanthoxylum,zanthoxylum
zieria,zieria
