taxa,dataset_id,BIN,summed_pollen_count
Pseudotsuga,15356,20,6
Pseudotsuga,15356,21,27
Quercus,15356,1,206
Quercus,15356,2,150
Quercus,15356,3,57
Quercus,15356,4,47
Quercus,15356,5,16
Quercus,15356,11,37
Quercus,15356,13,105
Quercus,15356,14,99
Quercus,15356,15,150
Quercus,15356,16,63
Quercus,15356,17,76
Quercus,15356,18,89
Quercus,15356,19,74
Quercus,15356,20,90
Quercus,15356,21,56
Salix,15356,1,18
Salix,15356,2,40
Salix,15356,3,14
Salix,15356,4,12
Salix,15356,5,7
Salix,15356,11,3
Salix,15356,13,4
Salix,15356,14,3
Salix,15356,15,8
Salix,15356,16,0
Salix,15356,17,3
Salix,15356,18,0
Salix,15356,19,4
Salix,15356,20,8
Salix,15356,21,3
Sarcobatus vermiculatus,15356,1,21
Sarcobatus vermiculatus,15356,2,16
Sarcobatus vermiculatus,15356,3,7
Sarcobatus vermiculatus,15356,4,2
Sarcobatus vermiculatus,15356,5,1
Sarcobatus vermiculatus,15356,11,4
Sarcobatus vermiculatus,15356,13,9
Sarcobatus vermiculatus,15356,14,12
Sarcobatus vermiculatus,15356,15,20
Sarcobatus vermiculatus,15356,16,5
Sarcobatus vermiculatus,15356,17,6
Sarcobatus vermiculatus,15356,18,10
Sarcobatus vermiculatus,15356,19,6
Sarcobatus vermiculatus,15356,20,10
Sarcobatus vermiculatus,15356,21,7
Ulmus,15356,1,0
Ulmus,15356,2,0
Ulmus,15356,3,0
Ulmus,15356,4,0
Ulmus,15356,5,0
Ulmus,15356,11,0
Ulmus,15356,13,1
Ulmus,15356,14,0
Ulmus,15356,15,0
Ulmus,15356,16,0
Ulmus,15356,17,0
Ulmus,15356,18,0
Ulmus,15356,19,0
Ulmus,15356,20,0
Ulmus,15356,21,0
Alnus,15368,1,0
Alnus,15368,2,1
Alnus,15368,4,0
Alnus,15368,5,0
Alnus,15368,6,0
Alnus,15368,11,1
Alnus,15368,13,0
Alnus,15368,14,0
Alnus,15368,15,0
Alnus,15368,16,0
Alnus,15368,17,0
Alnus,15368,18,0
Alnus,15368,19,1
Alnus,15368,20,0
Alnus,15368,21,1
Artemisia,15368,1,25
Artemisia,15368,2,235
Artemisia,15368,4,297
Artemisia,15368,5,150
Artemisia,15368,6,470
Artemisia,15368,11,29
Artemisia,15368,13,45
Artemisia,15368,14,57
Artemisia,15368,15,161
Artemisia,15368,16,195
Artemisia,15368,17,108
Artemisia,15368,18,166
Artemisia,15368,19,132
Artemisia,15368,20,64
Artemisia,15368,21,33
Cactaceae,15368,1,0
Cactaceae,15368,2,0
Cactaceae,15368,4,1
Cactaceae,15368,5,0
Cactaceae,15368,6,1
Cactaceae,15368,11,4
Cactaceae,15368,13,3
Cactaceae,15368,14,1
Cactaceae,15368,15,2
Cactaceae,15368,16,4
Cactaceae,15368,17,10
Cactaceae,15368,18,1
Cactaceae,15368,19,2
Cactaceae,15368,20,1
Cactaceae,15368,21,13
Ephedra nevadensis,15368,1,3
Ephedra nevadensis,15368,2,1
Ephedra nevadensis,15368,4,3
Ephedra nevadensis,15368,5,0
Ephedra nevadensis,15368,6,2
Ephedra nevadensis,15368,11,0
Ephedra nevadensis,15368,13,1
Ephedra nevadensis,15368,14,0
Ephedra nevadensis,15368,15,0
Ephedra nevadensis,15368,16,4
Ephedra nevadensis,15368,17,6
Ephedra nevadensis,15368,18,3
Ephedra nevadensis,15368,19,0
Ephedra nevadensis,15368,20,1
Ephedra nevadensis,15368,21,4
Ephedra viridis,15368,1,0
Ephedra viridis,15368,2,0
Ephedra viridis,15368,4,0
Ephedra viridis,15368,5,0
Ephedra viridis,15368,6,0
Ephedra viridis,15368,11,0
Ephedra viridis,15368,13,0
Ephedra viridis,15368,14,1
Ephedra viridis,15368,15,0
Ephedra viridis,15368,16,1
Ephedra viridis,15368,17,0
Ephedra viridis,15368,18,1
Ephedra viridis,15368,19,0
Ephedra viridis,15368,20,0
Ephedra viridis,15368,21,2
Juniperus,15368,1,1
Juniperus,15368,2,28
Juniperus,15368,4,9
Juniperus,15368,5,6
Juniperus,15368,6,25
Juniperus,15368,11,8
Juniperus,15368,13,6
Juniperus,15368,14,16
Juniperus,15368,15,31
Juniperus,15368,16,88
Juniperus,15368,17,92
Juniperus,15368,18,70
Juniperus,15368,19,48
Juniperus,15368,20,8
Juniperus,15368,21,46
Pinus,15368,1,144
Pinus,15368,2,357
Pinus,15368,4,342
Pinus,15368,5,123
Pinus,15368,6,573
Pinus,15368,11,139
Pinus,15368,13,180
Pinus,15368,14,133
Pinus,15368,15,270
Pinus,15368,16,307
Pinus,15368,17,418
Pinus,15368,18,249
Pinus,15368,19,183
Pinus,15368,20,127
Pinus,15368,21,181
Sarcobatus vermiculatus,15368,1,0
Sarcobatus vermiculatus,15368,2,53
Sarcobatus vermiculatus,15368,4,13
Sarcobatus vermiculatus,15368,5,9
Sarcobatus vermiculatus,15368,6,7
Sarcobatus vermiculatus,15368,11,3
Sarcobatus vermiculatus,15368,13,8
Sarcobatus vermiculatus,15368,14,4
Sarcobatus vermiculatus,15368,15,24
Sarcobatus vermiculatus,15368,16,39
Sarcobatus vermiculatus,15368,17,12
Sarcobatus vermiculatus,15368,18,38
Sarcobatus vermiculatus,15368,19,32
Sarcobatus vermiculatus,15368,20,16
Sarcobatus vermiculatus,15368,21,4
Alnus,15392,1,24
Alnus,15392,2,46
Alnus,15392,6,66
Alnus,15392,9,145
Alnus,15392,10,67
Alnus,15392,13,33
Alnus,15392,14,106
Alnus,15392,15,59
Alnus,15392,16,250
Alnus,15392,17,47
Alnus,15392,18,25
Alnus,15392,19,69
Alnus,15392,21,29
Artemisia,15392,1,4
Artemisia,15392,2,4
Artemisia,15392,6,1
Artemisia,15392,9,2
Artemisia,15392,10,3
Artemisia,15392,13,9
Artemisia,15392,14,11
Artemisia,15392,15,9
Artemisia,15392,16,20
Artemisia,15392,17,8
Artemisia,15392,18,8
Artemisia,15392,19,6
Artemisia,15392,21,7
Betula,15392,1,104
Betula,15392,2,224
Betula,15392,6,260
Betula,15392,9,587
Betula,15392,10,253
Betula,15392,13,123
Betula,15392,14,189
Betula,15392,15,121
Betula,15392,16,440
Betula,15392,17,171
Betula,15392,18,244
Betula,15392,19,454
Betula,15392,21,104
Dryas,15392,1,0
Dryas,15392,2,5
Dryas,15392,6,0
Dryas,15392,9,0
Dryas,15392,10,0
Dryas,15392,13,0
Dryas,15392,14,1
Dryas,15392,15,0
Dryas,15392,16,0
Dryas,15392,17,1
Dryas,15392,18,0
Dryas,15392,19,0
Dryas,15392,21,0
Ericaceae,15392,1,186
Ericaceae,15392,2,70
Ericaceae,15392,6,75
Ericaceae,15392,9,100
Ericaceae,15392,10,68
Ericaceae,15392,13,183
Ericaceae,15392,14,216
Ericaceae,15392,15,114
Ericaceae,15392,16,355
Ericaceae,15392,17,85
Ericaceae,15392,18,109
Ericaceae,15392,19,158
Ericaceae,15392,21,169
Fagus grandifolia,15392,1,0
Fagus grandifolia,15392,2,0
Fagus grandifolia,15392,6,0
Fagus grandifolia,15392,9,0
Fagus grandifolia,15392,10,0
Fagus grandifolia,15392,13,0
Fagus grandifolia,15392,14,0
Fagus grandifolia,15392,15,0
Fagus grandifolia,15392,16,0
Fagus grandifolia,15392,17,0
Fagus grandifolia,15392,18,0
Fagus grandifolia,15392,19,0
Fagus grandifolia,15392,21,0
Fraxinus,15392,1,0
Fraxinus,15392,2,0
Fraxinus,15392,6,0
Fraxinus,15392,9,0
Fraxinus,15392,10,0
Fraxinus,15392,13,1
Fraxinus,15392,14,4
Fraxinus,15392,15,1
Fraxinus,15392,16,4
Fraxinus,15392,17,1
Fraxinus,15392,18,0
Fraxinus,15392,19,0
Fraxinus,15392,21,0
Picea,15392,1,2
Picea,15392,2,1
Picea,15392,6,1
Picea,15392,9,2
Picea,15392,10,0
Picea,15392,13,4
Picea,15392,14,8
Picea,15392,15,3
Picea,15392,16,12
Picea,15392,17,1
Picea,15392,18,1
Picea,15392,19,2
Picea,15392,21,2
Pinus,15392,1,3
Pinus,15392,2,2
Pinus,15392,6,1
Pinus,15392,9,2
Pinus,15392,10,2
Pinus,15392,13,4
Pinus,15392,14,13
Pinus,15392,15,6
Pinus,15392,16,11
Pinus,15392,17,2
Pinus,15392,18,2
Pinus,15392,19,4
Pinus,15392,21,5
Populus tremuloides,15392,1,0
Populus tremuloides,15392,2,0
Populus tremuloides,15392,6,0
Populus tremuloides,15392,9,0
Populus tremuloides,15392,10,0
Populus tremuloides,15392,13,0
Populus tremuloides,15392,14,0
Populus tremuloides,15392,15,0
Populus tremuloides,15392,16,1
Populus tremuloides,15392,17,0
Populus tremuloides,15392,18,0
Populus tremuloides,15392,19,0
Populus tremuloides,15392,21,0
Quercus,15392,1,0
Quercus,15392,2,0
Quercus,15392,6,0
Quercus,15392,9,0
Quercus,15392,10,0
Quercus,15392,13,0
Quercus,15392,14,0
Quercus,15392,15,0
Quercus,15392,16,1
Quercus,15392,17,0
Quercus,15392,18,0
Quercus,15392,19,0
Quercus,15392,21,0
Salix,15392,1,55
Salix,15392,2,38
Salix,15392,6,28
Salix,15392,9,35
Salix,15392,10,30
Salix,15392,13,49
Salix,15392,14,63
Salix,15392,15,34
Salix,15392,16,117
Salix,15392,17,31
Salix,15392,18,26
Salix,15392,19,60
Salix,15392,21,32
Ulmus,15392,1,2
Ulmus,15392,2,0
Ulmus,15392,6,0
Ulmus,15392,9,1
Ulmus,15392,10,0
Ulmus,15392,13,0
Ulmus,15392,14,0
Ulmus,15392,15,0
Ulmus,15392,16,1
Ulmus,15392,17,0
Ulmus,15392,18,1
Ulmus,15392,19,0
Ulmus,15392,21,0
Viburnum edule,15392,1,0
Viburnum edule,15392,2,0
Viburnum edule,15392,6,0
Viburnum edule,15392,9,0
Viburnum edule,15392,10,0
Viburnum edule,15392,13,0
Viburnum edule,15392,14,0
Viburnum edule,15392,15,0
Viburnum edule,15392,16,0
Viburnum edule,15392,17,0
Viburnum edule,15392,18,0
Viburnum edule,15392,19,0
Viburnum edule,15392,21,0
Abies,15586,1,4
Abies,15586,3,20
Abies,15586,4,7
Abies,15586,5,1
Abies,15586,6,0
Abies,15586,7,0
Abies,15586,8,0
Abies,15586,9,0
Abies,15586,10,0
Abies,15586,11,8
Abies,15586,13,6
Abies,15586,14,14
Abies,15586,15,8
Abies,15586,16,2
Abies,15586,17,7
Abies,15586,18,12
Abies,15586,19,13
Abies,15586,20,4
Abies,15586,21,5
Acer,15586,1,1
Acer,15586,3,24
Acer,15586,4,25
Acer,15586,5,2
Acer,15586,6,1
Acer,15586,7,3
Acer,15586,8,0
Acer,15586,9,2
Acer,15586,10,4
Acer,15586,11,0
Acer,15586,13,0
Acer,15586,14,2
Acer,15586,15,0
Acer,15586,16,2
Acer,15586,17,6
Acer,15586,18,4
Acer,15586,19,0
Acer,15586,20,0
Acer,15586,21,0
Alnus,15586,1,5
Alnus,15586,3,44
Alnus,15586,4,6
Alnus,15586,5,0
Alnus,15586,6,15
Alnus,15586,7,0
Alnus,15586,8,2
Alnus,15586,9,0
Alnus,15586,10,0
Alnus,15586,11,9
Alnus,15586,13,9
Alnus,15586,14,32
Alnus,15586,15,41
Alnus,15586,16,46
Alnus,15586,17,17
Alnus,15586,18,12
Alnus,15586,19,14
Alnus,15586,20,2
Alnus,15586,21,25
Artemisia,15586,1,14
Artemisia,15586,3,113
Artemisia,15586,4,41
Artemisia,15586,5,20
Artemisia,15586,6,253
Artemisia,15586,7,327
Artemisia,15586,8,402
Artemisia,15586,9,152
Artemisia,15586,10,158
Artemisia,15586,11,3
Artemisia,15586,13,16
Artemisia,15586,14,115
Artemisia,15586,15,91
Artemisia,15586,16,161
Artemisia,15586,17,57
Artemisia,15586,18,55
Artemisia,15586,19,39
Artemisia,15586,20,34
Artemisia,15586,21,11
Betula,15586,1,0
Betula,15586,3,1
Betula,15586,4,1
Betula,15586,5,1
Betula,15586,6,3
Betula,15586,7,0
Betula,15586,8,0
Betula,15586,9,0
Betula,15586,10,0
Betula,15586,11,0
Betula,15586,13,0
Betula,15586,14,0
Betula,15586,15,2
Betula,15586,16,1
Betula,15586,17,3
Betula,15586,18,2
Betula,15586,19,1
Betula,15586,20,0
Betula,15586,21,0
Ericaceae,15586,1,0
Ericaceae,15586,3,3
Ericaceae,15586,4,0
Ericaceae,15586,5,0
Ericaceae,15586,6,18
Ericaceae,15586,7,4
Ericaceae,15586,8,2
Ericaceae,15586,9,0
Ericaceae,15586,10,2
Ericaceae,15586,11,0
Ericaceae,15586,13,0
Ericaceae,15586,14,0
Ericaceae,15586,15,0
Ericaceae,15586,16,0
Ericaceae,15586,17,0
Ericaceae,15586,18,0
Ericaceae,15586,19,2
Ericaceae,15586,20,0
Ericaceae,15586,21,0
Euphorbiaceae,15586,1,1
Euphorbiaceae,15586,3,0
Euphorbiaceae,15586,4,1
Euphorbiaceae,15586,5,0
Euphorbiaceae,15586,6,13
Euphorbiaceae,15586,7,0
Euphorbiaceae,15586,8,0
Euphorbiaceae,15586,9,0
Euphorbiaceae,15586,10,0
Euphorbiaceae,15586,11,0
Euphorbiaceae,15586,13,0
Euphorbiaceae,15586,14,0
Euphorbiaceae,15586,15,1
Euphorbiaceae,15586,16,0
Euphorbiaceae,15586,17,0
Euphorbiaceae,15586,18,0
Euphorbiaceae,15586,19,0
Euphorbiaceae,15586,20,0
Euphorbiaceae,15586,21,0
Juniperus,15586,1,9
Juniperus,15586,3,9
Juniperus,15586,4,4
Juniperus,15586,5,7
Juniperus,15586,6,2
Juniperus,15586,7,2
Juniperus,15586,8,1
Juniperus,15586,9,0
Juniperus,15586,10,1
Juniperus,15586,11,1
Juniperus,15586,13,6
Juniperus,15586,14,15
Juniperus,15586,15,5
Juniperus,15586,16,1
Juniperus,15586,17,0
Juniperus,15586,18,10
Juniperus,15586,19,1
Juniperus,15586,20,2
Juniperus,15586,21,1
Picea,15586,1,89
Picea,15586,3,382
Picea,15586,4,169
Picea,15586,5,106
Picea,15586,6,53
Picea,15586,7,13
Picea,15586,8,3
Picea,15586,9,0
Picea,15586,10,0
Picea,15586,11,86
Picea,15586,13,50
Picea,15586,14,30
Picea,15586,15,41
Picea,15586,16,35
Picea,15586,17,21
Picea,15586,18,83
Picea,15586,19,75
Picea,15586,20,68
Picea,15586,21,100
Pinus subg. Pinus,15586,1,11
Pinus subg. Pinus,15586,3,33
Pinus subg. Pinus,15586,4,96
Pinus subg. Pinus,15586,5,31
Pinus subg. Pinus,15586,6,5
Pinus subg. Pinus,15586,7,1
Pinus subg. Pinus,15586,8,1
Pinus subg. Pinus,15586,9,0
Pinus subg. Pinus,15586,10,0
Pinus subg. Pinus,15586,11,31
Pinus subg. Pinus,15586,13,37
Pinus subg. Pinus,15586,14,2
Pinus subg. Pinus,15586,15,4
Pinus subg. Pinus,15586,16,2
Pinus subg. Pinus,15586,17,3
Pinus subg. Pinus,15586,18,5
Pinus subg. Pinus,15586,19,3
Pinus subg. Pinus,15586,20,5
Pinus subg. Pinus,15586,21,21
Pinus subg. Strobus,15586,1,30
Pinus subg. Strobus,15586,3,94
Pinus subg. Strobus,15586,4,68
Pinus subg. Strobus,15586,5,29
Pinus subg. Strobus,15586,6,0
Pinus subg. Strobus,15586,7,2
Pinus subg. Strobus,15586,8,2
Pinus subg. Strobus,15586,9,0
Pinus subg. Strobus,15586,10,0
Pinus subg. Strobus,15586,11,44
Pinus subg. Strobus,15586,13,16
Pinus subg. Strobus,15586,14,4
Pinus subg. Strobus,15586,15,1
Pinus subg. Strobus,15586,16,0
Pinus subg. Strobus,15586,17,6
Pinus subg. Strobus,15586,18,21
Pinus subg. Strobus,15586,19,8
Pinus subg. Strobus,15586,20,11
Pinus subg. Strobus,15586,21,37
Pinus undiff.,15586,1,338
Pinus undiff.,15586,3,1789
Pinus undiff.,15586,4,1116
Pinus undiff.,15586,5,373
Pinus undiff.,15586,6,123
Pinus undiff.,15586,7,57
Pinus undiff.,15586,8,33
Pinus undiff.,15586,9,0
Pinus undiff.,15586,10,11
Pinus undiff.,15586,11,235
Pinus undiff.,15586,13,190
Pinus undiff.,15586,14,189
Pinus undiff.,15586,15,193
Pinus undiff.,15586,16,123
Pinus undiff.,15586,17,139
Pinus undiff.,15586,18,292
Pinus undiff.,15586,19,210
Pinus undiff.,15586,20,201
Pinus undiff.,15586,21,349
Pseudotsuga,15586,1,3
Pseudotsuga,15586,3,0
Pseudotsuga,15586,4,0
Pseudotsuga,15586,5,0
Pseudotsuga,15586,6,0
Pseudotsuga,15586,7,0
Pseudotsuga,15586,8,0
Pseudotsuga,15586,9,0
Pseudotsuga,15586,10,0
Pseudotsuga,15586,11,0
Pseudotsuga,15586,13,0
Pseudotsuga,15586,14,0
Pseudotsuga,15586,15,0
Pseudotsuga,15586,16,0
Pseudotsuga,15586,17,0
Pseudotsuga,15586,18,0
Pseudotsuga,15586,19,0
Pseudotsuga,15586,20,0
Pseudotsuga,15586,21,0
Quercus,15586,1,2
Quercus,15586,3,1
Quercus,15586,4,0
Quercus,15586,5,0
Quercus,15586,6,0
Quercus,15586,7,0
Quercus,15586,8,0
Quercus,15586,9,0
Quercus,15586,10,0
Quercus,15586,11,2
Quercus,15586,13,1
Quercus,15586,14,0
Quercus,15586,15,1
Quercus,15586,16,3
Quercus,15586,17,0
Quercus,15586,18,0
Quercus,15586,19,0
Quercus,15586,20,3
Quercus,15586,21,2
Salix,15586,1,0
Salix,15586,3,5
Salix,15586,4,2
Salix,15586,5,0
Salix,15586,6,12
Salix,15586,7,6
Salix,15586,8,1
Salix,15586,9,1
Salix,15586,10,1
Salix,15586,11,0
Salix,15586,13,0
Salix,15586,14,0
Salix,15586,15,2
Salix,15586,16,21
Salix,15586,17,1
Salix,15586,18,1
Salix,15586,19,1
Salix,15586,20,0
Salix,15586,21,2
Sarcobatus vermiculatus,15586,1,1
Sarcobatus vermiculatus,15586,3,5
Sarcobatus vermiculatus,15586,4,4
Sarcobatus vermiculatus,15586,5,0
Sarcobatus vermiculatus,15586,6,5
Sarcobatus vermiculatus,15586,7,2
Sarcobatus vermiculatus,15586,8,0
Sarcobatus vermiculatus,15586,9,0
Sarcobatus vermiculatus,15586,10,1
Sarcobatus vermiculatus,15586,11,1
Sarcobatus vermiculatus,15586,13,1
Sarcobatus vermiculatus,15586,14,4
Sarcobatus vermiculatus,15586,15,1
Sarcobatus vermiculatus,15586,16,3
Sarcobatus vermiculatus,15586,17,2
Sarcobatus vermiculatus,15586,18,6
Sarcobatus vermiculatus,15586,19,0
Sarcobatus vermiculatus,15586,20,2
Sarcobatus vermiculatus,15586,21,4
Abies,15680,1,121
Abies,15680,2,28
Abies,15680,3,50
Abies,15680,4,63
Abies,15680,11,75
Abies,15680,13,40
Abies,15680,14,34
Abies,15680,15,52
Abies,15680,16,46
Abies,15680,17,19
Abies,15680,18,9
Abies,15680,19,9
Abies,15680,20,16
Abies,15680,21,95
Acer,15680,1,0
Acer,15680,2,0
Acer,15680,3,0
Acer,15680,4,0
Acer,15680,11,1
Acer,15680,13,0
Acer,15680,14,0
Acer,15680,15,0
Acer,15680,16,0
Acer,15680,17,0
Acer,15680,18,0
Acer,15680,19,0
Acer,15680,20,1
Acer,15680,21,0
Aesculus,15680,1,0
Aesculus,15680,2,0
Aesculus,15680,3,0
Aesculus,15680,4,0
Aesculus,15680,11,0
Aesculus,15680,13,0
Aesculus,15680,14,0
Aesculus,15680,15,0
Aesculus,15680,16,0
Aesculus,15680,17,0
Aesculus,15680,18,0
Aesculus,15680,19,1
Aesculus,15680,20,0
Aesculus,15680,21,0
Alnus,15680,1,22
Alnus,15680,2,1
Alnus,15680,3,5
Alnus,15680,4,0
Alnus,15680,11,23
Alnus,15680,13,7
Alnus,15680,14,7
Alnus,15680,15,24
Alnus,15680,16,34
Alnus,15680,17,59
Alnus,15680,18,35
Alnus,15680,19,97
Alnus,15680,20,141
Alnus,15680,21,27
Arceuthobium,15680,1,3
Arceuthobium,15680,2,3
Arceuthobium,15680,3,2
Arceuthobium,15680,4,3
Arceuthobium,15680,11,1
Arceuthobium,15680,13,0
Arceuthobium,15680,14,2
Arceuthobium,15680,15,1
Arceuthobium,15680,16,0
Arceuthobium,15680,17,0
Arceuthobium,15680,18,3
Arceuthobium,15680,19,1
Arceuthobium,15680,20,7
Arceuthobium,15680,21,3
Artemisia,15680,1,8
Artemisia,15680,2,10
Artemisia,15680,3,38
Artemisia,15680,4,137
Artemisia,15680,11,17
Artemisia,15680,13,4
Artemisia,15680,14,5
Artemisia,15680,15,11
Artemisia,15680,16,15
Artemisia,15680,17,21
Artemisia,15680,18,8
Artemisia,15680,19,28
Artemisia,15680,20,37
Artemisia,15680,21,16
Castanopsis,15680,1,4
Castanopsis,15680,2,4
Castanopsis,15680,3,8
Castanopsis,15680,4,3
Castanopsis,15680,11,1
Castanopsis,15680,13,0
Castanopsis,15680,14,3
Castanopsis,15680,15,5
Castanopsis,15680,16,4
Castanopsis,15680,17,1
Castanopsis,15680,18,4
Castanopsis,15680,19,5
Castanopsis,15680,20,17
Castanopsis,15680,21,2
Cercocarpus,15680,1,0
Cercocarpus,15680,2,0
Cercocarpus,15680,3,0
Cercocarpus,15680,4,0
Cercocarpus,15680,11,1
Cercocarpus,15680,13,0
Cercocarpus,15680,14,0
Cercocarpus,15680,15,0
Cercocarpus,15680,16,2
Cercocarpus,15680,17,1
Cercocarpus,15680,18,1
Cercocarpus,15680,19,0
Cercocarpus,15680,20,1
Cercocarpus,15680,21,0
Cornus,15680,1,0
Cornus,15680,2,1
Cornus,15680,3,0
Cornus,15680,4,1
Cornus,15680,11,0
Cornus,15680,13,0
Cornus,15680,14,0
Cornus,15680,15,0
Cornus,15680,16,0
Cornus,15680,17,2
Cornus,15680,18,0
Cornus,15680,19,0
Cornus,15680,20,0
Cornus,15680,21,0
Corylus,15680,1,0
Corylus,15680,2,0
Corylus,15680,3,1
Corylus,15680,4,2
Corylus,15680,11,0
Corylus,15680,13,1
Corylus,15680,14,0
Corylus,15680,15,0
Corylus,15680,16,1
Corylus,15680,17,0
Corylus,15680,18,0
Corylus,15680,19,0
Corylus,15680,20,0
Corylus,15680,21,0
Ephedra,15680,1,0
Ephedra,15680,2,0
Ephedra,15680,3,0
Ephedra,15680,4,0
Ephedra,15680,11,0
Ephedra,15680,13,0
Ephedra,15680,14,1
Ephedra,15680,15,0
Ephedra,15680,16,0
Ephedra,15680,17,0
Ephedra,15680,18,0
Ephedra,15680,19,0
Ephedra,15680,20,1
Ephedra,15680,21,0
Ericaceae,15680,1,0
Ericaceae,15680,2,4
Ericaceae,15680,3,7
Ericaceae,15680,4,8
Ericaceae,15680,11,1
Ericaceae,15680,13,0
Ericaceae,15680,14,0
Ericaceae,15680,15,1
Ericaceae,15680,16,2
Ericaceae,15680,17,2
Ericaceae,15680,18,0
Ericaceae,15680,19,3
Ericaceae,15680,20,3
Ericaceae,15680,21,1
Garrya,15680,1,0
Garrya,15680,2,0
Garrya,15680,3,0
Garrya,15680,4,1
Garrya,15680,11,0
Garrya,15680,13,0
Garrya,15680,14,0
Garrya,15680,15,0
Garrya,15680,16,0
Garrya,15680,17,0
Garrya,15680,18,0
Garrya,15680,19,0
Garrya,15680,20,0
Garrya,15680,21,0
Juglans,15680,1,0
Juglans,15680,2,0
Juglans,15680,3,0
Juglans,15680,4,0
Juglans,15680,11,0
Juglans,15680,13,0
Juglans,15680,14,1
Juglans,15680,15,0
Juglans,15680,16,0
Juglans,15680,17,0
Juglans,15680,18,0
Juglans,15680,19,0
Juglans,15680,20,0
Juglans,15680,21,0
Juniperus,15680,1,19
Juniperus,15680,2,6
Juniperus,15680,3,12
Juniperus,15680,4,99
Juniperus,15680,11,21
Juniperus,15680,13,3
Juniperus,15680,14,10
Juniperus,15680,15,18
Juniperus,15680,16,17
Juniperus,15680,17,16
Juniperus,15680,18,8
Juniperus,15680,19,16
Juniperus,15680,20,14
Juniperus,15680,21,31
Pinus,15680,1,450
Pinus,15680,2,431
Pinus,15680,3,792
Pinus,15680,4,1386
Pinus,15680,11,614
Pinus,15680,13,332
Pinus,15680,14,301
Pinus,15680,15,688
Pinus,15680,16,603
Pinus,15680,17,494
Pinus,15680,18,213
Pinus,15680,19,473
Pinus,15680,20,487
Pinus,15680,21,549
Platanus,15680,1,0
Platanus,15680,2,0
Platanus,15680,3,0
Platanus,15680,4,0
Platanus,15680,11,0
Platanus,15680,13,0
Platanus,15680,14,0
Platanus,15680,15,0
Platanus,15680,16,0
Platanus,15680,17,0
Platanus,15680,18,0
Platanus,15680,19,0
Platanus,15680,20,0
Platanus,15680,21,1
Pseudotsuga,15680,1,2
Pseudotsuga,15680,2,0
Pseudotsuga,15680,3,0
Pseudotsuga,15680,4,0
Pseudotsuga,15680,11,0
Pseudotsuga,15680,13,1
Pseudotsuga,15680,14,0
Pseudotsuga,15680,15,2
Pseudotsuga,15680,16,0
Pseudotsuga,15680,17,0
Pseudotsuga,15680,18,1
Pseudotsuga,15680,19,0
Pseudotsuga,15680,20,0
Pseudotsuga,15680,21,0
Quercus,15680,1,8
Quercus,15680,2,0
Quercus,15680,3,2
Quercus,15680,4,2
Quercus,15680,11,2
Quercus,15680,13,4
Quercus,15680,14,1
Quercus,15680,15,9
Quercus,15680,16,11
Quercus,15680,17,5
Quercus,15680,18,2
Quercus,15680,19,4
Quercus,15680,20,6
Quercus,15680,21,4
Quercus undiff.,15680,1,43
Quercus undiff.,15680,2,2
Quercus undiff.,15680,3,10
Quercus undiff.,15680,4,15
Quercus undiff.,15680,11,56
Quercus undiff.,15680,13,35
Quercus undiff.,15680,14,18
Quercus undiff.,15680,15,93
Quercus undiff.,15680,16,105
Quercus undiff.,15680,17,104
Quercus undiff.,15680,18,55
Quercus undiff.,15680,19,139
Quercus undiff.,15680,20,71
Quercus undiff.,15680,21,57
Rhamnaceae,15680,1,9
Rhamnaceae,15680,2,0
Rhamnaceae,15680,3,3
Rhamnaceae,15680,4,1
Rhamnaceae,15680,11,2
Rhamnaceae,15680,13,1
Rhamnaceae,15680,14,3
Rhamnaceae,15680,15,10
Rhamnaceae,15680,16,7
Rhamnaceae,15680,17,7
Rhamnaceae,15680,18,2
Rhamnaceae,15680,19,6
Rhamnaceae,15680,20,5
Rhamnaceae,15680,21,9
Salix,15680,1,0
Salix,15680,2,2
Salix,15680,3,3
Salix,15680,4,2
Salix,15680,11,2
Salix,15680,13,0
Salix,15680,14,1
Salix,15680,15,2
Salix,15680,16,0
Salix,15680,17,4
Salix,15680,18,0
Salix,15680,19,2
Salix,15680,20,2
Salix,15680,21,3
Sarcobatus vermiculatus,15680,1,0
Sarcobatus vermiculatus,15680,2,2
Sarcobatus vermiculatus,15680,3,0
Sarcobatus vermiculatus,15680,4,5
Sarcobatus vermiculatus,15680,11,0
Sarcobatus vermiculatus,15680,13,0
Sarcobatus vermiculatus,15680,14,0
Sarcobatus vermiculatus,15680,15,2
Sarcobatus vermiculatus,15680,16,0
Sarcobatus vermiculatus,15680,17,0
Sarcobatus vermiculatus,15680,18,0
Sarcobatus vermiculatus,15680,19,1
Sarcobatus vermiculatus,15680,20,1
Sarcobatus vermiculatus,15680,21,1
Tsuga,15680,1,2
Tsuga,15680,2,1
Tsuga,15680,3,3
Tsuga,15680,4,16
Tsuga,15680,11,0
Tsuga,15680,13,4
Tsuga,15680,14,3
Tsuga,15680,15,1
Tsuga,15680,16,0
Tsuga,15680,17,1
Tsuga,15680,18,0
Tsuga,15680,19,1
Tsuga,15680,20,0
Tsuga,15680,21,1
Abies,1569,1,75
Abies,1569,2,8
Abies,1569,3,4
Abies,1569,4,3
Abies,1569,11,51
Abies,1569,13,36
Abies,1569,14,76
Abies,1569,15,59
Abies,1569,16,94
Abies,1569,17,116
